Price;Host Total Listings Count;Accommodates;Bathrooms;Bedrooms;Beds;Guests Included;Extra People;Minimum Nights;Maximum Nights;Availability 90;Availability 365;Room_type_Private room;Room_type_Shared room;Bed_type_Airbed;Bed_type_Couch;Bed_type_Futon;Bed_type_Pull-out Sofa;Bed_type_Real Bed
60.0;1.0;4;1.0;1.0;2.0;1;0;2;1125;43;245;0;0;0;0;0;0;1
95.0;2.0;4;1.0;1.0;2.0;1;0;2;1125;80;171;0;0;0;0;0;0;1
21.0;1.0;1;1.0;1.0;1.0;1;0;2;7;29;30;1;0;0;0;0;0;1
43.0;1.0;4;1.0;1.0;2.0;2;10;6;1125;45;174;0;0;0;0;0;0;1
64.0;1.0;2;1.0;1.0;1.0;2;20;1;4;0;97;0;0;0;0;0;0;1
185.0;9.0;5;2.0;2.0;3.0;4;0;4;1125;53;305;0;0;0;0;0;0;1
18.0;1.0;2;1.0;1.0;2.0;1;7;1;60;24;266;1;0;0;0;0;0;1
85.0;2.0;2;1.0;1.0;1.0;2;10;1;1125;53;326;0;0;0;0;0;0;1
60.0;10.0;2;1.0;1.0;1.0;1;0;2;1000;28;28;0;0;0;0;0;0;1
68.0;7.0;4;1.0;1.0;1.0;2;15;3;1125;61;155;0;0;0;0;0;0;1
87.0;207.0;6;1.0;2.0;3.0;1;0;3;1125;2;2;0;0;0;0;0;0;1
39.0;6.0;2;1.0;1.0;1.0;1;15;3;1125;3;253;1;0;0;0;0;0;1
19.0;15.0;2;2.0;1.0;2.0;1;17;2;365;69;344;1;0;0;0;0;0;1
35.0;2.0;1;0.0;1.0;1.0;1;0;3;1125;11;11;1;0;0;0;0;0;1
70.0;5.0;6;1.0;2.0;3.0;2;18;3;1125;75;350;0;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;0;1;1127;18;19;1;0;0;0;0;0;1
70.0;1.0;4;1.5;3.0;3.0;1;0;2;1125;53;320;0;0;0;0;0;0;1
66.0;3.0;4;2.0;1.0;2.0;2;15;2;19;60;335;0;0;0;0;0;0;1
22.0;2.0;1;2.0;1.0;1.0;1;10;1;1125;0;187;1;0;0;0;0;0;1
109.0;6.0;4;1.0;1.0;2.0;1;0;1;1125;61;320;0;0;0;0;0;0;1
38.0;1.0;2;1.0;1.0;1.0;1;10;1;1125;83;358;1;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;5;2;1125;52;52;1;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;77;167;1;0;0;0;0;0;1
27.0;8.0;2;1.0;1.0;1.0;1;0;1;1125;73;348;1;0;0;0;0;0;1
25.0;1.0;2;1.5;1.0;2.0;1;0;1;14;88;88;1;0;0;0;0;0;1
20.0;4.0;1;1.5;1.0;1.0;1;0;3;30;9;263;1;0;0;0;0;0;1
23.0;1.0;2;1.0;1.0;1.0;1;15;1;7;88;178;1;0;0;0;0;0;1
49.0;4.0;2;1.0;2.0;1.0;1;0;14;365;0;219;1;0;0;0;0;0;1
349.0;207.0;2;1.0;0.0;1.0;1;0;2;1125;2;2;0;0;0;0;0;0;1
120.0;28.0;2;1.5;1.0;1.0;1;0;7;180;27;27;0;0;0;0;0;0;1
50.0;1.0;3;1.0;1.0;2.0;2;20;3;30;0;250;0;0;0;0;0;0;1
55.0;1.0;4;1.0;2.0;3.0;2;5;14;1125;0;0;0;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;0;34;1;0;0;0;0;0;1
135.0;4.0;6;2.0;4.0;4.0;1;0;2;1125;35;285;0;0;0;0;0;0;1
160.0;164.0;8;1.5;4.0;6.0;4;20;2;1125;68;343;0;0;0;0;0;0;1
75.0;1.0;2;1.0;1.0;1.0;1;0;5;1125;4;4;1;0;0;0;0;0;1
112.0;9.0;6;2.0;2.0;4.0;4;5;1;1125;29;294;0;0;0;0;0;0;1
55.0;4.0;6;1.0;2.0;2.0;2;15;2;1125;46;321;0;0;0;0;0;0;1
60.0;3.0;2;1.0;1.0;1.0;1;0;2;1125;42;313;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;1;15;2;7;67;342;0;0;0;0;0;0;1
70.0;1.0;4;1.0;1.0;1.0;2;8;4;1125;10;13;0;0;0;0;0;0;1
48.0;1.0;2;1.0;0.0;1.0;1;0;2;1125;12;95;0;0;0;0;0;0;1
14.0;1.0;1;2.0;1.0;1.0;1;0;1;5;0;0;1;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;1.0;1;10;4;1125;11;200;0;0;0;0;0;0;1
30.0;4.0;2;1.0;1.0;1.0;1;15;1;1125;71;161;1;0;0;0;0;0;1
45.0;1.0;1;1.0;1.0;1.0;1;0;3;5;1;178;1;0;0;0;0;0;1
79.0;2.0;2;1.0;1.0;2.0;1;0;2;1125;45;275;1;0;0;0;0;0;1
250.0;207.0;7;2.0;3.0;6.0;4;10;2;1125;38;183;0;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;2.0;1;20;1;1125;20;286;1;0;0;0;0;0;1
149.0;1.0;6;3.0;3.0;3.0;1;0;2;1125;14;254;0;0;0;0;0;0;1
50.0;3.0;1;1.0;1.0;2.0;1;15;7;1125;1;7;0;0;0;0;0;0;1
55.0;2.0;4;1.0;1.0;1.0;1;0;2;1125;54;329;0;0;0;0;0;1;0
40.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;0;0;0;0;0;0;0;0;1
21.0;1.0;2;2.5;1.0;1.0;1;5;1;1125;7;7;1;0;0;0;0;0;1
130.0;1.0;4;2.0;2.0;2.0;2;20;3;1125;23;281;0;0;0;0;0;0;1
27.0;1.0;2;1.0;1.0;1.0;1;6;1;3;40;41;0;0;0;0;0;0;1
75.0;1.0;3;1.0;1.0;3.0;1;0;1;1125;41;316;0;0;0;0;0;0;1
180.0;5.0;4;1.0;1.0;2.0;1;0;2;1125;31;203;1;0;0;0;0;0;1
45.0;8.0;2;1.0;1.0;1.0;1;0;2;800;84;359;1;0;0;0;0;0;1
65.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;55;319;0;0;0;0;0;0;1
35.0;2.0;2;0.5;1.0;2.0;1;0;1;1125;61;336;1;0;0;0;0;0;1
25.0;3.0;2;1.5;1.0;1.0;1;15;1;1125;86;176;1;0;0;0;0;0;1
27.0;114.0;1;2.0;1.0;1.0;1;5;10;1125;0;274;1;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;89;90;1;0;0;0;0;0;1
16.0;1.0;1;1.0;1.0;1.0;1;0;15;30;0;0;1;0;0;0;0;0;1
120.0;0.0;3;1.0;3.0;3.0;1;0;1;1125;89;333;0;0;0;0;0;0;1
51.0;1.0;3;1.0;1.0;2.0;1;15;2;1125;38;307;0;0;0;0;0;0;1
33.0;1.0;2;1.0;1.0;2.0;2;0;1;1125;52;53;1;0;0;0;0;0;1
15.0;1.0;1;1.0;1.0;1.0;1;0;1;3;0;0;1;0;0;0;0;0;1
59.0;4.0;3;1.0;1.0;2.0;2;5;4;180;48;323;0;0;0;0;0;0;1
72.0;1.0;4;1.0;1.0;1.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
120.0;3.0;2;1.0;1.0;1.0;1;0;1;5;59;334;0;0;0;0;0;0;1
44.0;8.0;2;1.0;1.0;1.0;2;0;2;1125;0;0;1;0;0;0;0;0;1
85.0;5.0;4;2.0;2.0;3.0;1;16;2;1125;14;228;0;0;0;0;0;0;1
47.0;46.0;6;1.0;2.0;3.0;2;5;3;1125;66;338;0;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
32.0;1.0;1;1.0;1.0;1.0;1;0;1;7;74;349;1;0;0;0;0;0;1
138.0;1.0;5;1.0;0.0;2.0;1;0;1;70;0;0;0;0;0;0;0;0;1
53.0;4.0;4;1.0;1.0;2.0;4;20;2;24;37;306;0;0;0;0;0;0;1
23.0;2.0;2;1.0;1.0;2.0;1;8;1;1125;69;323;1;0;0;0;0;0;1
150.0;1.0;4;1.0;2.0;3.0;1;0;1;1125;0;95;0;0;0;0;0;0;1
125.0;2.0;6;1.0;2.0;2.0;4;20;2;1125;29;196;0;0;0;0;0;0;1
19.0;1.0;1;1.0;1.0;1.0;1;0;2;1125;38;225;1;0;0;0;0;0;1
150.0;2.0;4;1.0;2.0;3.0;1;0;1;60;0;0;0;0;0;0;0;0;1
237.0;142.0;5;2.0;3.0;4.0;2;0;3;1125;34;194;0;0;0;0;0;0;1
50.0;1.0;4;1.0;0.0;3.0;2;10;3;1125;7;19;0;0;0;0;0;0;1
120.0;1.0;6;2.0;3.0;2.0;1;0;6;30;0;0;0;0;0;0;0;0;1
89.0;2.0;2;1.5;1.0;1.0;1;0;1;1125;59;334;0;0;0;0;0;0;1
11.0;1.0;1;1.0;2.0;2.0;1;0;3;8;28;28;1;0;0;0;0;1;0
32.0;2.0;2;1.0;1.0;1.0;1;10;1;1125;62;337;1;0;0;0;0;0;1
35.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;88;363;1;0;0;0;0;0;1
160.0;17.0;12;2.0;4.0;6.0;6;10;3;1125;42;265;0;0;0;0;0;0;1
55.0;2.0;4;1.0;1.0;4.0;1;0;3;10;35;310;1;0;0;0;0;0;1
22.0;30.0;2;1.0;1.0;2.0;1;0;2;1125;79;354;1;0;0;0;0;0;1
81.0;51.0;4;1.0;1.0;1.0;2;11;4;1125;39;314;0;0;0;0;0;0;1
49.0;4.0;2;1.0;1.0;1.0;1;0;1;1125;57;332;0;0;0;0;0;0;1
50.0;1.0;1;1.0;0.0;1.0;1;0;1;1125;0;0;0;0;0;0;0;1;0
40.0;2.0;5;1.0;3.0;4.0;3;13;2;1125;31;301;0;0;0;0;0;0;1
32.0;3.0;2;1.0;1.0;1.0;2;0;3;180;26;244;1;0;0;0;1;0;0
70.0;36.0;4;1.0;1.0;2.0;1;0;2;1125;59;205;0;0;0;0;0;0;1
95.0;3.0;6;1.0;2.0;3.0;4;10;3;1125;57;332;0;0;0;0;0;0;1
20.0;2.0;2;1.5;1.0;1.0;1;12;2;1125;24;279;1;0;0;0;0;0;1
16.0;1.0;1;1.0;1.0;1.0;1;10;5;1125;41;300;1;0;0;0;0;0;1
40.0;3.0;2;1.0;1.0;1.0;1;0;2;1125;37;39;0;0;0;0;0;0;1
74.0;4.0;4;1.0;1.0;3.0;1;0;3;365;31;299;0;0;0;0;0;0;1
57.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;89;364;1;0;0;0;0;0;1
75.0;2.0;4;1.5;1.0;2.0;2;15;7;1125;29;120;0;0;0;0;0;0;1
35.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
60.0;2.0;2;1.0;1.0;1.0;1;0;2;30;18;18;0;0;0;0;0;0;1
28.0;3.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
120.0;1.0;4;1.0;2.0;2.0;1;0;2;30;70;345;0;0;0;0;0;0;1
75.0;3.0;4;1.0;1.0;1.0;2;20;2;1125;63;338;0;0;0;0;0;0;1
65.0;1.0;3;1.0;1.0;2.0;1;0;4;60;0;0;0;0;0;0;0;0;1
41.0;1.0;1;1.0;1.0;1.0;1;0;1;7;62;141;1;0;0;0;0;0;1
54.0;2.0;6;1.0;1.0;2.0;4;10;4;59;37;37;0;0;0;0;0;0;1
89.0;1.0;8;1.0;1.0;5.0;4;15;2;1125;68;343;0;0;0;0;0;0;1
70.0;8.0;4;1.0;1.0;2.0;2;10;2;180;20;283;0;0;0;0;0;0;1
65.0;9.0;4;1.0;1.0;2.0;2;10;2;366;46;321;0;0;0;0;0;0;1
180.0;142.0;4;2.0;2.0;3.0;2;17;3;1125;31;216;0;0;0;0;0;0;1
20.0;1.0;2;1.5;1.0;1.0;1;6;1;1125;0;0;1;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;0;3;1125;25;25;0;0;0;0;0;0;1
15.0;114.0;1;2.0;1.0;1.0;1;0;10;1125;18;293;1;0;0;0;0;0;1
85.0;12.0;4;1.0;1.0;1.0;2;5;4;365;0;275;0;0;0;0;0;0;1
25.0;4.0;3;2.0;1.0;2.0;1;5;1;29;31;287;1;0;0;0;0;0;1
80.0;1.0;4;1.0;1.0;1.0;1;0;2;7;81;82;0;0;0;0;0;0;1
67.0;2.0;4;1.0;1.0;2.0;1;0;1;1125;28;280;0;0;0;0;0;0;1
35.0;3.0;4;1.5;1.0;2.0;2;20;1;1125;34;110;1;0;0;0;0;0;1
85.0;3.0;6;2.0;2.0;3.0;1;0;3;60;28;286;0;0;0;0;0;0;1
45.0;1.0;2;1.0;1.0;2.0;1;5;1;1125;66;163;0;0;0;0;0;0;1
85.0;8.0;2;2.0;1.0;2.0;1;0;2;1125;6;281;0;0;0;0;0;0;1
45.0;5.0;3;1.0;0.0;2.0;2;5;1;1125;62;337;0;0;0;0;0;0;1
140.0;1.0;6;2.0;3.0;5.0;1;0;3;1125;0;0;0;0;0;0;0;0;1
25.0;2.0;1;1.5;1.0;1.0;1;0;1;1125;89;179;1;0;0;0;0;0;1
54.0;2.0;4;1.0;1.0;2.0;2;14;2;1125;28;289;0;0;0;0;0;0;1
48.0;46.0;5;1.0;2.0;3.0;4;5;3;1125;0;251;0;0;0;0;0;0;1
84.0;10.0;6;1.0;2.0;3.0;2;13;2;1125;36;36;0;0;0;0;0;0;1
70.0;3.0;4;1.0;1.0;2.0;2;10;2;1125;71;346;0;0;0;0;0;0;1
29.0;1.0;2;1.0;1.0;1.0;1;10;2;7;21;21;1;0;0;0;0;0;1
19.0;1.0;1;2.0;1.0;1.0;1;0;2;1125;3;3;1;0;0;0;0;0;1
206.0;142.0;6;2.0;2.0;2.0;2;17;3;1125;27;157;0;0;0;0;0;0;1
200.0;28.0;5;2.5;2.0;4.0;1;0;5;180;70;70;0;0;0;0;0;0;1
79.0;57.0;4;1.0;1.0;1.0;1;15;1;28;41;126;0;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;8;25;18;18;1;0;0;0;0;0;1
219.0;74.0;6;3.0;3.0;5.0;1;0;5;1125;66;232;0;0;0;0;0;0;1
45.0;1.0;4;1.0;2.0;3.0;1;0;12;1365;7;263;0;0;0;0;0;0;1
176.0;207.0;4;1.0;1.0;1.0;1;0;1;1125;0;0;0;0;0;0;0;0;1
20.0;2.0;1;2.0;1.0;1.0;1;0;2;10;90;365;1;0;0;0;0;0;1
70.0;5.0;4;1.0;2.0;2.0;2;20;2;30;37;37;0;0;0;0;0;0;1
125.0;1.0;4;1.0;1.0;2.0;1;0;3;1125;8;216;0;0;0;0;0;0;1
29.0;2.0;2;2.0;1.0;2.0;1;0;2;1125;0;219;1;0;0;0;0;0;1
110.0;1.0;4;1.0;1.0;2.0;1;0;1;1125;78;78;0;0;0;0;0;0;1
145.0;8.0;8;1.0;2.0;2.0;1;0;1;1125;29;249;0;0;0;0;0;0;1
24.0;5.0;4;1.0;2.0;3.0;2;5;1;20;0;19;1;0;0;0;0;0;1
82.0;1.0;4;1.0;1.0;2.0;1;18;3;1125;60;335;0;0;0;0;0;0;1
24.0;5.0;2;2.0;1.0;1.0;1;16;1;1125;32;307;1;0;0;0;0;0;1
69.0;46.0;5;1.0;2.0;3.0;4;0;1;1125;12;234;0;0;0;0;0;0;1
69.0;2.0;5;1.0;1.0;4.0;2;15;2;1125;56;87;0;0;0;0;0;0;1
125.0;164.0;6;1.0;2.0;4.0;3;10;2;1125;41;301;0;0;0;0;0;0;1
48.0;2.0;2;1.0;0.0;1.0;2;10;1;30;35;245;0;0;0;0;0;0;1
45.0;8.0;2;1.0;1.0;1.0;1;0;2;28;0;0;1;0;0;0;0;0;1
66.0;1.0;2;1.0;0.0;1.0;1;0;2;1125;0;186;0;0;0;0;0;0;1
95.0;1.0;3;1.0;1.0;1.0;2;20;2;1125;33;211;0;0;0;0;0;0;1
28.0;5.0;2;1.0;1.0;1.0;1;0;3;1125;53;328;1;0;0;0;0;0;1
70.0;1.0;6;1.0;2.0;4.0;3;20;2;1125;12;47;0;0;0;0;0;0;1
45.0;12.0;3;1.0;1.0;1.0;1;0;2;1125;53;79;0;0;0;0;0;0;1
125.0;22.0;6;1.5;2.0;3.0;2;20;3;1125;43;318;0;0;0;0;0;0;1
70.0;3.0;4;1.0;1.0;2.0;2;12;3;1125;51;322;0;0;0;0;0;0;1
50.0;1.0;2;2.0;1.0;2.0;1;0;1;1125;0;158;1;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;3;1125;36;39;1;0;0;0;0;0;1
36.0;26.0;1;3.0;1.0;1.0;1;0;7;1125;32;307;1;0;0;0;0;0;1
20.0;114.0;2;4.0;1.0;1.0;1;5;10;1125;25;52;1;0;0;0;0;0;1
60.0;16.0;3;1.0;0.0;1.0;2;10;2;1125;70;345;0;0;0;0;0;0;1
260.0;74.0;8;3.0;4.0;6.0;1;0;7;1125;46;222;0;0;0;0;0;0;1
42.0;8.0;2;1.0;1.0;1.0;1;0;2;31;0;0;1;0;0;0;0;0;1
25.0;2.0;1;2.0;1.0;3.0;1;0;1;1125;82;357;1;0;0;0;0;0;1
55.0;11.0;2;1.0;0.0;1.0;1;0;3;45;61;334;0;0;0;0;0;1;0
60.0;4.0;10;1.5;4.0;4.0;3;10;1;1125;13;241;0;0;0;0;0;0;1
60.0;6.0;3;1.0;1.0;1.0;1;0;2;1125;36;119;0;0;0;0;0;0;1
55.0;26.0;2;1.0;0.0;1.0;1;0;2;30;40;308;0;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;0;0;1;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;2.0;1;0;1;1125;24;299;1;0;0;0;0;0;1
60.0;4.0;3;1.0;1.0;1.0;2;10;1;1125;18;276;0;0;0;0;0;0;1
20.0;1.0;1;2.0;1.0;1.0;1;0;10;70;0;0;1;0;0;0;0;0;1
65.0;51.0;2;1.0;0.0;1.0;1;0;4;365;65;340;0;0;0;0;0;0;1
60.0;15.0;4;1.0;1.0;2.0;2;12;2;365;48;316;0;0;0;0;0;0;1
32.0;6.0;2;1.0;1.0;2.0;1;18;1;1125;90;365;1;0;0;0;0;0;1
60.0;1.0;4;2.0;2.0;3.0;1;0;1;1125;90;91;1;0;0;0;0;0;1
13.0;2.0;1;1.0;1.0;1.0;1;0;25;1125;34;309;1;0;0;0;0;0;1
34.0;1.0;2;2.0;1.0;1.0;1;10;3;60;32;285;1;0;0;0;0;0;1
72.0;1.0;4;1.0;2.0;2.0;1;0;2;1125;4;7;0;0;0;0;0;0;1
158.0;28.0;4;2.0;2.0;3.0;2;20;7;180;52;52;0;0;0;0;0;0;1
25.0;1.0;2;1.0;1.0;2.0;1;10;2;1125;63;63;1;0;0;0;0;0;1
59.0;1.0;4;1.0;1.0;2.0;2;19;1;1125;20;295;0;0;0;0;0;0;1
73.0;24.0;5;2.0;2.0;4.0;2;15;1;1125;11;167;0;0;0;0;0;0;1
75.0;2.0;2;2.0;1.0;1.0;1;0;2;60;45;45;1;0;0;0;0;0;1
110.0;1.0;2;1.5;1.0;1.0;1;0;1;1125;9;9;0;0;0;0;0;0;1
45.0;2.0;2;1.0;1.0;1.0;1;0;2;31;66;341;1;0;0;0;0;0;1
50.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;6;281;1;0;0;0;0;0;1
70.0;1.0;5;1.0;2.0;4.0;2;10;3;1125;78;353;0;0;0;0;0;0;1
39.0;1.0;2;1.0;1.0;1.0;1;10;2;1125;41;93;1;0;0;0;0;0;1
38.0;4.0;2;1.0;1.0;1.0;1;0;3;1125;62;337;1;0;0;0;0;0;1
100.0;20.0;6;2.0;2.0;3.0;3;12;1;1125;30;276;0;0;0;0;0;0;1
80.0;1.0;6;1.0;2.0;5.0;4;15;2;1125;54;142;0;0;0;0;0;0;1
155.0;25.0;4;2.0;2.0;2.0;1;0;3;1125;25;25;0;0;0;0;0;0;1
50.0;1.0;4;1.0;0.0;2.0;3;0;1;1125;75;76;0;0;0;0;0;0;1
85.0;3.0;5;2.0;2.0;4.0;4;0;7;330;20;293;0;0;0;0;0;0;1
55.0;4.0;4;1.0;1.0;1.0;2;15;2;60;54;329;0;0;0;0;0;0;1
60.0;1.0;1;1.0;1.0;1.0;1;20;1;1125;90;365;1;0;0;0;0;0;1
25.0;1.0;2;1.0;1.0;1.0;1;5;1;5;0;0;1;0;0;0;0;0;1
49.0;10.0;4;1.0;1.0;4.0;2;10;3;1125;4;256;0;0;0;0;0;0;1
26.0;4.0;2;1.5;1.0;1.0;1;0;2;1125;48;314;1;0;0;0;0;0;1
99.0;1.0;6;1.0;2.0;8.0;6;20;3;1125;89;321;0;0;0;0;0;0;1
19.0;2.0;3;1.0;1.0;2.0;1;10;1;4;42;42;1;0;0;0;0;0;1
21.0;3.0;1;1.0;1.0;1.0;1;0;1;5;77;77;1;0;0;0;0;0;1
155.0;18.0;6;2.0;2.0;4.0;2;15;3;1125;17;249;0;0;0;0;0;0;1
55.0;1.0;4;1.0;2.0;2.0;2;5;1;1125;45;135;0;0;0;0;0;0;1
70.0;6.0;3;1.0;0.0;1.0;2;15;2;1125;18;211;0;0;0;0;0;0;1
25.0;2.0;2;1.0;1.0;2.0;1;0;2;1125;33;305;1;0;0;0;0;0;1
25.0;114.0;2;3.0;1.0;1.0;1;5;10;1125;6;261;1;0;0;0;0;0;1
25.0;114.0;2;3.0;1.0;1.0;1;0;10;1125;6;281;1;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
18.0;6.0;1;1.0;1.0;1.0;1;16;2;31;90;180;0;1;0;0;0;0;1
100.0;1.0;4;1.0;1.0;3.0;1;0;2;1125;50;197;0;0;0;0;0;0;1
136.0;4.0;7;3.0;3.0;5.0;4;20;2;1125;70;158;0;0;0;0;0;0;1
60.0;1.0;4;1.0;1.0;2.0;2;10;3;30;44;44;0;0;0;0;0;0;1
54.0;1.0;2;1.0;2.0;1.0;1;0;2;1125;8;8;0;0;0;0;0;0;1
40.0;1.0;3;1.0;1.0;1.0;1;0;1;1125;0;0;0;0;0;1;0;0;0
38.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;80;355;1;0;0;0;0;0;1
35.0;1.0;1;1.0;1.0;1.0;1;0;2;4;62;62;1;0;0;0;0;0;1
65.0;1.0;3;1.0;1.0;3.0;1;7;1;1125;0;0;0;0;0;0;0;0;1
31.0;1.0;1;1.0;1.0;1.0;1;0;2;31;24;299;1;0;0;0;0;0;1
60.0;1.0;4;2.0;2.0;2.0;1;0;3;52;3;89;0;0;0;0;0;0;1
55.0;1.0;4;1.0;2.0;2.0;1;0;2;1125;6;23;0;0;0;0;0;0;1
75.0;1.0;4;1.0;3.0;3.0;1;0;3;1125;33;278;0;0;0;0;0;0;1
34.0;1.0;2;1.0;1.0;1.0;2;15;2;8;65;65;1;0;0;0;0;0;1
12.0;6.0;2;1.5;1.0;2.0;1;10;1;1125;66;242;0;1;0;0;0;0;1
80.0;2.0;6;1.0;2.0;4.0;1;0;1;30;32;107;0;0;0;0;0;0;1
17.0;32.0;1;1.0;1.0;1.0;1;0;1;1125;60;335;1;0;0;0;0;0;1
300.0;2.0;6;2.5;1.0;3.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
60.0;1.0;2;1.0;1.0;1.0;1;0;1;1125;68;158;0;0;0;0;0;0;1
60.0;1.0;4;1.0;1.0;2.0;1;0;1;1125;44;130;0;0;0;0;0;0;1
89.0;39.0;3;1.0;1.0;2.0;1;0;1;1125;58;241;0;0;0;0;0;0;1
80.0;3.0;1;1.0;0.0;2.0;1;0;1;1125;67;67;0;0;0;0;0;0;1
20.0;1.0;1;1.0;1.0;1.0;1;0;1;3;90;90;1;0;0;0;0;0;1
60.0;1.0;3;1.0;1.0;2.0;3;10;2;1125;43;318;0;0;0;0;0;0;1
75.0;1.0;3;1.0;1.0;2.0;1;0;3;1125;18;232;0;0;0;0;0;0;1
48.0;1.0;4;1.0;1.0;1.0;2;10;1;1125;32;63;0;0;0;0;0;0;1
28.0;46.0;2;1.0;1.0;1.0;1;0;1;20;22;293;1;0;0;0;0;0;1
50.0;5.0;2;1.0;1.0;1.0;1;0;1;20;57;57;1;0;0;0;0;0;1
120.0;2.0;4;1.0;2.0;2.0;3;15;3;1125;8;15;0;0;0;0;0;0;1
38.0;1.0;1;2.0;1.0;2.0;1;0;1;1125;88;363;1;0;0;0;0;0;1
35.0;3.0;2;2.0;1.0;1.0;1;15;3;1125;68;343;1;0;0;0;0;0;1
110.0;10.0;6;1.5;2.0;4.0;4;10;3;1125;33;277;0;0;0;0;0;0;1
99.0;2.0;2;1.0;2.0;1.0;1;0;1;1125;0;0;0;0;0;0;0;0;1
46.0;1.0;2;2.0;1.0;1.0;1;0;3;1125;84;359;1;0;0;0;0;0;1
125.0;1.0;5;1.0;2.0;2.0;1;0;2;1125;43;318;0;0;0;0;0;0;1
45.0;10.0;2;1.0;0.0;1.0;2;8;3;1125;57;332;0;0;0;0;0;0;1
95.0;9.0;6;2.0;3.0;4.0;2;15;3;1125;53;328;0;0;0;0;0;0;1
30.0;1.0;2;1.0;1.0;1.0;1;15;1;7;89;364;1;0;0;0;0;0;1
55.0;4.0;5;1.0;1.0;2.0;2;15;2;31;58;149;0;0;0;0;0;0;1
30.0;1.0;1;2.0;1.0;1.0;1;15;2;1125;88;88;1;0;0;0;0;0;1
245.0;2.0;4;2.5;2.0;4.0;1;0;2;1125;53;144;0;0;0;0;0;0;1
35.0;3.0;2;1.0;0.0;1.0;1;0;2;1125;0;263;0;0;0;0;0;0;1
136.0;16.0;6;2.0;2.0;3.0;4;15;2;1125;28;267;0;0;0;0;0;0;1
50.0;3.0;4;1.0;1.0;2.0;2;10;4;1125;36;288;0;0;0;0;0;0;1
55.0;1.0;4;1.0;1.0;2.0;1;0;1;1125;0;0;0;0;0;0;0;0;1
72.0;51.0;2;1.0;0.0;1.0;1;0;4;365;0;206;0;0;0;0;0;0;1
200.0;1.0;3;1.0;1.0;1.0;1;0;2;14;90;365;0;0;0;0;0;0;1
30.0;1.0;2;2.0;1.0;1.0;1;0;2;1125;7;282;1;0;0;0;0;0;1
40.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;15;15;1;0;0;0;0;0;1
90.0;1.0;2;1.0;1.0;1.0;1;0;5;1000;32;305;0;0;0;0;0;0;1
95.0;2.0;2;1.0;1.0;1.0;2;20;4;1125;90;365;0;0;0;0;0;0;1
58.0;3.0;6;2.0;1.0;4.0;3;20;1;1125;47;143;1;0;0;0;0;0;1
105.0;207.0;2;1.0;1.0;1.0;1;0;2;1125;0;95;0;0;0;0;0;0;1
65.0;3.0;6;1.0;2.0;2.0;2;15;3;1125;60;60;0;0;0;0;0;0;1
70.0;1.0;2;1.0;1.0;1.0;1;0;2;1125;7;7;0;0;0;0;0;0;1
70.0;4.0;3;1.0;0.0;2.0;1;0;1;1125;35;295;0;0;0;0;0;0;1
20.0;1.0;2;1.0;1.0;1.0;1;10;1;1125;0;0;1;0;0;0;0;0;1
300.0;1.0;3;1.0;1.0;3.0;1;0;1;1125;90;365;1;0;0;0;0;0;1
120.0;3.0;5;2.0;3.0;4.0;1;0;4;60;0;23;0;0;0;0;0;0;1
25.0;1.0;1;1.0;1.0;1.0;1;0;2;4;46;46;1;0;0;0;1;0;0
19.0;34.0;1;1.0;1.0;1.0;1;0;1;1125;0;244;1;0;0;0;0;0;1
50.0;1.0;4;1.0;1.0;2.0;2;15;1;1125;37;312;0;0;0;0;0;0;1
50.0;1.0;3;1.0;1.0;2.0;2;10;4;1125;26;104;0;0;0;0;0;0;1
